state,year,ekey,next_ekey,ac,AC_TYPE,party,cand,share,margin,won,party_wins_next,cand_wins_next,ran_again
Andhra Pradesh,1962,1962.06,1967.06,PALAKONDA,GEN,SWA,KEMBURU SURYANARAYANA NAIDU,0.5684080542325042,0.1368161084650084,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,PALAKONDA,GEN,INC,PAYEDI NARASIMHAPPARAO,0.43159194576749577,-0.1368161084650084,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,NAGARIKATAKAM,GEN,INC,THAMMINENI PAPARAO,0.3852114106619461,0.08943962390086768,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,NAGARIKATAKAM,GEN,JS,DOLA JAGANNADHA RAO,0.2957717867610784,-0.08943962390086768,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,SRIKAKULAM,GEN,INC,ANDHAVARAPU THAVITIAH,0.3600168574217017,0.036553988111081515,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,SRIKAKULAM,GEN,IND,PASAGADA SURYANARAYANA,0.3234628693106202,-0.036553988111081515,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,CHEEPURUPALLI,GEN,SWA,KOTLA SANYASI APPALA NAIDU,0.5204620938628158,0.1241010830324909,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,CHEEPURUPALLI,GEN,INC,MUDUNDI SATYANARAYANA RAJU,0.39636101083032493,-0.1241010830324909,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,BHOGAPURAM,GEN,INC,KOMMURU APPADU DHORA,0.6228693790149893,0.3457530335474661,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,BHOGAPURAM,GEN,IND,BOTSA ADINARAYANA,0.2771163454675232,-0.3457530335474661,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,GAJAPATHINAGARAM,GEN,INC,TADDI SANAYASI NAIDU,0.6751865109899301,0.3503730219798602,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,GAJAPATHINAGARAM,GEN,SWA,STRIPIRAPU JAGANNADHAM NAIDU,0.3248134890100699,-0.3503730219798602,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,VIZIANAGARAM,GEN,INC,BHATTAM SRIRAMAMURTY,0.884662730812712,0.7693254616254239,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,VIZIANAGARAM,GEN,JS,VOBBILLISETTY RAMARAO,0.11533726918728802,-0.7693254616254239,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,BHIMLI,GEN,INC,P V G RAJU,0.5834666010579407,0.287304711526633,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,BHIMLI,GEN,CPI,GUJJU RAMUNAIDU,0.2961618895313077,-0.287304711526633,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,PARAVADA,GEN,IND,SALAPU CHINA APPALANAIDU,0.49551466359977,0.20598044853364,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,PARAVADA,GEN,INC,B G M A NARSINGARAO,0.28953421506613,-0.20598044853364,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,ANAKAPALLE,GEN,CPI,KODUGANTI GOVINDA RAO,0.48753342038176956,0.24325892764616883,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,ANAKAPALLE,GEN,INC,BUDHA APPARAO NAIDU,0.24427449273560073,-0.24325892764616883,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,CHODAVARAM,GEN,INC,ILAPAKUTHI SATYANARAYANA,0.40381514580088,0.09420349266213007,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,CHODAVARAM,GEN,IND,BOJANKI GANGAYYANAIDU,0.30961165313874994,-0.09420349266213007,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,SRUNGAVARAPUKOTA,ST,INC,GUJJALA DHARAM NAIDU,0.8088663799084224,0.6177327598168447,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,SRUNGAVARAPUKOTA,ST,SWA,TUMIRELLI RAMULU,0.19113362009157764,-0.6177327598168447,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,MADUGULA,GEN,IND,TENNETI VISWANATHAM,0.7428250806564736,0.5213914995090476,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,MADUGULA,GEN,INC,DONDA SREERAMAMURTY,0.221433581147426,-0.5213914995090476,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,YELLAMANCHILI,GEN,INC,VEESAM SANYASINAIDU,0.4339218523878437,0.1049493487698987,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,YELLAMANCHILI,GEN,CPI,VELAGA VEERABHADRA RAO,0.328972503617945,-0.1049493487698987,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,PAYAKARAOPET,SC,CPI,MANDE PITCHAIAH,0.46452994404918146,0.07128548732472195,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,PAYAKARAOPET,SC,INC,MUTHYALA POTHURAJU,0.3932444567244595,-0.07128548732472195,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,CHINTAPALLI,ST,INC,DEPURU KONDALARAO,0.3043625582380347,0.07064803049555271,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,CHINTAPALLI,ST,SWA,KILLU MALAM NAIDU,0.233714527742482,-0.07064803049555271,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,YELLAVARAM,ST,INC,CHODI MALLIKHARJUNA,0.3558671429333049,0.021911819587354053,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,YELLAVARAM,ST,SWA,KONDAMODALU RAMIREDDY,0.33395532334595085,-0.021911819587354053,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,BURUGUPUDI,SC,INC,BATHINA SUBHA RAO,0.6817300769784571,0.4397740488453231,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,BURUGUPUDI,SC,IND,KOMMU APPA RAO,0.24195602813313397,-0.4397740488453231,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,RAJAHMUNDRY,GEN,INC,POTHULA VEERTABHADRA RAO,0.48023461502653386,0.0714086211712131,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,RAJAHMUNDRY,GEN,CPI,CHITTURI PRABHAKARA CHOUDARY,0.40882599385532076,-0.0714086211712131,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,JAGGAMPETA,GEN,INC,VADDI MUTYALA RAO,0.40917846785631123,0.07112465866514256,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,JAGGAMPETA,GEN,IND,DURISETI GOPALA RAO,0.3380538091911687,-0.07112465866514256,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,PEDDAPURAM,GEN,INC,PANTHAM PADMANABHAM,0.6407283124516013,0.4651629172209757,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,PEDDAPURAM,GEN,CPI,DURVASULA VENKATA SUBBARAO,0.17556539523062567,-0.4651629172209757,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,PRATHIPADU,GEN,IND,MUDRAGADA VEERARAGHAVARAO,0.6211330870100703,0.24226617402014056,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,PRATHIPADU,GEN,INC,PARVATHA GURRAJU,0.37886691298992975,-0.24226617402014056,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,TUNI,GEN,INC,RAJA V V KRISHNAMRAJU BAHADUR,0.6033417721518988,0.20668354430379748,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,TUNI,GEN,PSP,KATHA RADHAKRISHNAMURTY,0.3966582278481013,-0.20668354430379748,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,PITHAPURAM,GEN,INC,RAO BHAVANNA,0.5418141113598614,0.13714161912327583,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,PITHAPURAM,GEN,IND,PEKETI THAMMIRAJU,0.4046724922365855,-0.13714161912327583,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,KAKINADA,GEN,INC,DANTU BHASKARA RAO,0.472002365356623,0.04576055312954874,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,KAKINADA,GEN,IND,C V K RAO,0.42624181222707425,-0.04576055312954874,0,1,1,1
Andhra Pradesh,1962,1962.06,1967.06,TALLAREVU,SC,INC,GANTI KAMAYYA,0.47119199272065515,0.11468607825295724,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,TALLAREVU,SC,CPI,SAKA VENKATA RAO,0.3565059144676979,-0.11468607825295724,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,RAMACHANDRAPURAM,GEN,IND,NANDIVADA SATYANRAYANARAO,0.5449364196037315,0.08987283920746297,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,RAMACHANDRAPURAM,GEN,INC,K KAMALA DEVI,0.45506358039626854,-0.08987283920746297,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,ANAPARTHI,GEN,CPI,PALACHERLA PANASARAMANNA,0.3959925502536767,0.012544687774281249,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,ANAPARTHI,GEN,INC,TETALA LAKSHMINARAYANA REDDY,0.38344786247939544,-0.012544687774281249,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,PAMARRU,GEN,INC,S B P PATTABHIRAMA RAO,0.6165507239808751,0.2841086764405973,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,PAMARRU,GEN,IND,MENDU VEERANNA,0.3324420475402778,-0.2841086764405973,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,CHEYYERU,GEN,INC,PALLA VENKATA RAO,0.4335698282300224,0.038666915608663144,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,CHEYYERU,GEN,IND,CHINTALAPATI BUTCHI KRISHNAM RAJU,0.39490291262135924,-0.038666915608663144,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,AMALAPURAM,GEN,IND,KUDUPUDI SURYANARAYANA,0.5188909671030917,0.060754758499284855,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,AMALAPURAM,GEN,INC,NADIMPALLI VENKATAPATHI,0.4581362086038068,-0.060754758499284855,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,ALLAVARAM,SC,INC,CHIKILE GANGI SETTI,0.374676643208812,0.05499151623042475,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,ALLAVARAM,SC,CPI,SARELLA RAMARAO,0.31968512697838725,-0.05499151623042475,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,RAZOLE,SC,INC,GADDEM MAHALAKSHMI,0.5525824066179272,0.14904849155524924,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,RAZOLE,SC,CPI,BHUPATHI NARAYANAMURTY,0.403533915062678,-0.14904849155524924,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,NAGARAM,GEN,INC,NAYINALA GANESWARARAO,0.26117807641739516,0.0265664361632727,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,KOTHAPETA,GEN,INC,M V S SUBBA RAJU,0.5081233233838365,0.02896059243586352,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,KOTHAPETA,GEN,IND,M SUBBARAYUDU,0.47916273094797296,-0.02896059243586352,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,NARASAPURAM,GEN,INC,PARAKALA SESHAVATHARAM,0.4828525641025641,0.07594150641025643,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,NARASAPURAM,GEN,CPI,RUDRARAJU SATYANARAYANARAJU,0.4069110576923077,-0.07594150641025643,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,PALAKOL,GEN,INC,ADDEPALLI SATYANARAYANA MOORTY,0.5003956849514766,0.06949477279353578,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,PALAKOL,GEN,CPI,POLIDETTI SESHAVATHARAM,0.4309009121579408,-0.06949477279353578,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,ACHANTA,SC,CPI,PADDALA SYAMASUNDRA RAO,0.5154181433052263,0.05161106358711148,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,ACHANTA,SC,INC,DESARI PERUMALLU,0.4638070797181148,-0.05161106358711148,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,PENUKONDA,GEN,CPI,VANKA SATYANARAYANA,0.2624476549413735,0.005737018425460594,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,PENUKONDA,GEN,INC,JAVVADI LAKSHMAYYA,0.2567106365159129,-0.005737018425460594,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,ATTILI,GEN,CPI,S R DATLA,0.5462161761905769,0.09243235238115388,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,ATTILI,GEN,INC,VEERAVALLI VENKATAKANAKARATNAM,0.45378382380942306,-0.09243235238115388,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,TANUKU,GEN,INC,MULLAPUDI HARISCHANDRAPRASAD,0.5008749664990304,0.0017499329980608658,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,TANUKU,GEN,IND,CHITTURI INDRAIAH,0.49912503350096954,-0.0017499329980608658,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,GOPALAPURAM,SC,INC,TANETI VEERARAGHAVULU,0.4467609662353914,0.015128153560814317,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,GOPALAPURAM,SC,IND,IRLAPATI SUNDAR RAO,0.4316328126745771,-0.015128153560814317,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,POLAVARAM,GEN,CPI,KARATAM BABURAO,0.46898904020264337,0.047024302159355935,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,POLAVARAM,GEN,INC,POOTHANA APPARAO,0.42196473804328744,-0.047024302159355935,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,CHINTALAPUDI,SC,INC,REVULAGADDA YESUPADAM,0.502974092351075,0.06505551639055335,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,CHINTALAPUDI,SC,CPI,KONDRU SUBBARAO,0.4379185759605217,-0.06505551639055335,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,TADEPALLIGUDEM,GEN,INC,ALLIURI KRISHNA ROW,0.409116297141747,0.051846815124213796,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,TADEPALLIGUDEM,GEN,IND,GADA RAGHUNAYAKULU,0.3572694820175332,-0.051846815124213796,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,DENDULURU,GEN,IND,MOTAPARTHI RAMAMOHANARAO,0.5106132554080929,0.021226510816185762,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,DENDULURU,GEN,INC,GARAPATI CHINAKANAKAIAH,0.4893867445919071,-0.021226510816185762,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,ELURU,GEN,CPI,ATTULURI SARWESVARA RAO,0.47616886888340354,0.017968636561637885,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,ELURU,GEN,INC,SEERLA BRAHMAYYA,0.45820023232176565,-0.017968636561637885,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,UNDI,GEN,INC,GOKARAJU RANGARAJU,0.5426023999463699,0.0980760206475833,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,UNDI,GEN,IND,PENMETSA VENKATALAKSHMI TIMMARAJU,0.44452637929878663,-0.0980760206475833,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,BHIMAVARAM,GEN,INC,NACHU VENKARA RAMAIAH,0.48678551806452836,0.06413049656139286,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,BHIMAVARAM,GEN,CPI,YALLABANDI POLISETTY,0.4226550215031355,-0.06413049656139286,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,KAIKALUR,GEN,INC,KAMMILI APPA RAO,0.5188890776286733,0.0912519109903176,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,KAIKALUR,GEN,CPI,ATLURI PURNACHALAPATIRAO,0.4276371666383557,-0.0912519109903176,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,MUDINEPALLI,GEN,INC,BOPPANA HANUMANTHA RAO,0.529041171594363,0.15648890116975217,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,MUDINEPALLI,GEN,IND,KAZA RAMANATHAM,0.37255227042461087,-0.15648890116975217,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,GUDIVADA,SC,CPI,GANJI RAMA RAO,0.49383319750067917,0.06338857194602915,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,GUDIVADA,SC,INC,VEMULA KURMAYYA,0.43044462555465,-0.06338857194602915,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,GANNAVARAM,GEN,CPI,PUCHALAPALLI SUNDARIAH,0.5464070988071993,0.09281419761439863,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,GANNAVARAM,GEN,INC,KALAPALA SURYA PRAKASARAO,0.45359290119280066,-0.09281419761439863,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,KANKIPADU,GEN,INC,CHENNUPATI RAMAKOTAIAH,0.4702226384572815,0.0017879187774041405,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,KANKIPADU,GEN,CPI,MYNENI LAKSHMANASWAMY,0.4684347196798774,-0.0017879187774041405,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,MYLAVARAM,GEN,CPI,VELLANKI VISVASWARARAO,0.4825856443719413,0.010481239804241427,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,MYLAVARAM,GEN,INC,PEDARLA VENKARA SUBBAYYA,0.47210440456769986,-0.010481239804241427,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,NANDIGAMA,GEN,CPI,PILLALAMARRI VENKATESWARLU,0.43235332379341745,0.03746585143749187,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,NANDIGAMA,GEN,INC,BANDI TIRUPATHAYYA,0.3948874723559256,-0.03746585143749187,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,JAGGAYYAPET,ST,INC,GALETI VENKATESWARLU,0.46604165175695983,0.026002528686275894,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,JAGGAYYAPET,ST,CPI,PONNA KOTESWARARAO,0.44003912307068394,-0.026002528686275894,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,TIRUVURU,GEN,INC,PETA BAPAYYA,0.5148208343007508,0.06038619301911624,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,TIRUVURU,GEN,CPI,SUNKARA VEERABHADRA RAO,0.4544346412816345,-0.06038619301911624,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,NUZVID,GEN,INC,MEKA RAJA RANGAYYAPPA RAO,0.6240195470882983,0.24803909417659664,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,NUZVID,GEN,CPI,DESARI NAGABHUSHANA RAO ALIAS N R DASARI,0.3759804529117017,-0.24803909417659664,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,VUYYUR,GEN,INC,KAKANI VENKATARATNAM,0.48734346450376576,0.07119301216631757,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,VUYYUR,GEN,CPI,KADIYALA GOPALA RAO,0.4161504523374482,-0.07119301216631757,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,MACHILIPATNAM,GEN,IND,PEDASINGU LAKSHMANA RAO,0.4192301655811034,0.009181511418033472,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,MACHILIPATNAM,GEN,INC,RALLAPALLI ACHYUTHA RAMAIAH,0.4100486541630699,-0.009181511418033472,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,AVANIGADDA,GEN,INC,YARLAGADDA SIVARAMA PRASAD,0.5045107086288823,0.05152882032917838,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,AVANIGADDA,GEN,CPI,SANAKA BUTCHIKOTAIAH,0.45298188829970387,-0.05152882032917838,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,NIDUMOLU,SC,CPI,GUNTURU BAPANAYYA,0.5136281165270218,0.10784253766334373,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,NIDUMOLU,SC,INC,KANUMURI SOMESWARA RAO,0.40578557886367805,-0.10784253766334373,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,KUCHINAPUDI,GEN,IND,EVURU SUBBARAO,0.46663053576958813,0.055706100960049576,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,KUCHINAPUDI,GEN,INC,ANAGANI BHAGAVANTHA RAO,0.41092443480953855,-0.055706100960049576,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,REPALLE,GEN,CPI,KORATALA SATYANARAYANA,0.3611788524363871,0.016127547968527167,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,REPALLE,GEN,INC,YADAM CHENNAIAH,0.3450513044678599,-0.016127547968527167,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,VEMURU,GEN,INC,KALLURI CHANDRAMOULI,0.43507695760318676,0.1312674159824952,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,VEMURU,GEN,SWA,YADLAPATI CENKATRAO,0.30380954162069157,-0.1312674159824952,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,DUGGIRALA,GEN,INC,LANKIREDDI LAKSHMA REDDY,0.505472659042173,0.05153234453180844,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,DUGGIRALA,GEN,IND,KATRAGADDA NARAYANA RAO,0.45394031451036454,-0.05153234453180844,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,TENALI,GEN,INC,ALAPATI VENKATRAMAIAH,0.49773255592393584,0.11809763347433405,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,TENALI,GEN,CPI,RAVI AMMAIAH,0.3796349224496018,-0.11809763347433405,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,PONNUR,GEN,INC,NANNAPANENI VENKATRAO,0.5885295160597973,0.20391556708534742,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,PONNUR,GEN,SWA,PAMULAPATI BUTCHINAIDU CHOUDARY,0.3846139489744499,-0.20391556708534742,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,BAPATLA,GEN,IND,KOMMINENI VENKATESWARARAO,0.2971009981531055,0.025171719687065497,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,BAPATLA,GEN,INC,MANTHENA SATYAVATHI,0.27192927846604,-0.025171719687065497,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,CHIRALA,GEN,CPI,JAGARLAMUDI LAXMINARAYANA CHOWDARY,0.4504752868727735,0.09000912980433579,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,CHIRALA,GEN,INC,PRAGADA KOTAIAH,0.3604661570684377,-0.09000912980433579,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,PARCHUR,GEN,CPI,NARAHARISETTI VENKATASWAMY,0.4609426572195573,0.17728733001804342,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,PARCHUR,GEN,INC,MADDUKURNI NARAYANARAO,0.2836553272015139,-0.17728733001804342,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,MANGALAGIRI,GEN,CPI,VEMULAPALLI SRIKRISHNA,0.454147798439156,0.09925811735234608,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,MANGALAGIRI,GEN,INC,TAMMA RANGA REDDY,0.3548896810868099,-0.09925811735234608,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,GUNTUR I,GEN,CPI,KANAPARTHI NAGAIAH,0.5238165389903752,0.11387743076016499,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,GUNTUR I,GEN,INC,AMAMCHERLA SESHACHALAPATHIRAO,0.4099391082302102,-0.11387743076016499,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,GUNTUR II,GEN,INC,CHEBROLU HAMUMAIAH,0.4942223727792833,0.006737428485395935,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,GUNTUR II,GEN,CPI,DAMINENI YAGNA RAMAIAH,0.4874849442938874,-0.006737428485395935,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,PEDAKURAPADU,GEN,INC,GANAPA RAMASWAMI REDDY,0.4137866616850364,0.05314776760694934,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,PEDAKURAPADU,GEN,CPI,PUTHUMBAKA VENKATAPATHI,0.3606388940780871,-0.05314776760694934,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,SATTENAPALLI,GEN,IND,VAVILALA GOPALAKRISHNAIAH,0.5336784051353917,0.10589485104651686,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,SATTENAPALLI,GEN,INC,MEDURI NAGESWARA RAO,0.4277835540888748,-0.10589485104651686,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,GURZALA,GEN,INC,KOTHA VENKATESWARALU,0.4877730756033398,0.10557017042205191,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,GURZALA,GEN,CPI,KOLA SUBBAREDDI,0.3822029051812879,-0.10557017042205191,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,MACHERLA,ST,INC,MUDAVATHU KESAVANAYAKUDU,0.5400405988327835,0.0800811976655671,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,MACHERLA,ST,SWA,MADIGANI DEVADATTU,0.45995940116721645,-0.0800811976655671,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,VINUKONDA,GEN,CPI,PULUPULA VENKATASIVIAH,0.3769343001149527,0.08983995048191706,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,VINUKONDA,GEN,INC,BHAVANAM JAYAPRADHA,0.28709434963303565,-0.08983995048191706,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,NARASARAOPET,GEN,INC,CHAPALAMADUGU RAMAIAH CHOWDARY,0.3827643225367182,0.051668125668709264,1,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,NARASARAOPET,GEN,SWA,KOTHURI VENKATESWARLU,0.33109619686800895,-0.051668125668709264,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,ADDANKI,GEN,CPI,PATIBANDLA RANGANAYAKULU,0.42719169633922127,0.08778421652819474,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,ADDANKI,GEN,INC,PACHINA APPARAO,0.33940747981102654,-0.08778421652819474,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,ONGOLE,GEN,IND,BOLLINENI VENKATALAKSHMI NARAYANA,0.5501897128488359,0.1366606048359938,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,ONGOLE,GEN,INC,RONDA NARAPAREDDI,0.4135291080128421,-0.1366606048359938,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,SANTHANUTHALAPADU,SC,CPI,TAVANAM CHENCHAIAH,0.475412343538889,0.07624850230708435,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,SANTHANUTHALAPADU,SC,INC,VEMULA NAGARATNAM,0.39916384123180465,-0.07624850230708435,0,1,0,0
Andhra Pradesh,1962,1962.06,1967.06,DARSI,GEN,INC,DIRISALA VENKATARAMANAREDDY,0.35550238054123395,0.02165922490564176,1,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,DARSI,GEN,CPI,NUSAM KASI REDDY,0.3338431556355922,-0.02165922490564176,0,0,0,0
Andhra Pradesh,1962,1962.06,1967.06,PODILI,GEN,INC,KATURI NARAYANASWAMY,0.5047714617397635,0.0708930995808984,1,1,0,0
